order_id,order_date,customer_city,product_type,product_value,carrier,service,shipping_cost,promised_delivery_days,promised_date,actual_date,status,delay_days,issue_type,has_pod,pod_photo_quality,pod_gps_match,pod_signature_valid,pod_valid,recoverable_amount,recovery_reason
ORD-002413,2025-11-07,Rennes,Vêtement,66.43,Mondial Relay,Standard,5.9,5,2025-11-12,2025-11-11,Delivered,0,,True,Good,True,False,False,33.22,Invalid_POD_Customer_Claim
ORD-002414,2025-11-16,Paris,Chaussure,125.6,UPS,Express,12.9,2,2025-11-18,2025-11-20,Delivered_Late,2,Delayed_Delivery,True,Good,True,False,False,0.0,
ORD-002415,2025-12-30,Toulon,Vêtement,49.99,Mondial Relay,Standard,5.9,5,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002416,2025-11-30,Rennes,Chaussure,96.35,Colissimo,Standard,5.9,5,2025-12-05,2025-12-07,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002417,2025-11-05,Nantes,Livre,37.69,Chronopost,Standard,5.9,5,2025-11-10,2025-11-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002418,2025-10-31,Marseille,Livre,15.08,Chronopost,Standard,5.9,5,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002419,2026-01-10,Lyon,Vêtement,17.92,Mondial Relay,Standard,5.9,5,2026-01-15,,Lost,15,Package_Lost,False,,,,False,26.77,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002420,2025-12-22,Marseille,Vêtement,33.94,La Poste,Express,12.9,2,2025-12-24,2025-12-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002421,2025-12-18,Marseille,Vêtement,59.07,Colissimo,Express,12.9,2,2025-12-20,2025-12-19,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002422,2025-10-30,Nice,Chaussure,69.77,UPS,Standard,5.9,5,2025-11-04,2025-11-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002423,2026-01-12,Paris,Vêtement,40.87,UPS,Standard,5.9,5,2026-01-17,2026-01-18,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002424,2025-12-29,Lille,Chaussure,81.81,La Poste,Standard,5.9,5,2026-01-03,2026-01-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002425,2025-10-30,Toulon,Chaussure,83.77,La Poste,Standard,5.9,5,2025-11-04,2025-11-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002426,2025-11-22,Bordeaux,High-Tech,220.82,Mondial Relay,Standard,5.9,5,2025-11-27,2025-11-30,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002427,2025-11-22,Nice,Chaussure,63.02,La Poste,Standard,5.9,5,2025-11-27,2025-11-30,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002428,2025-11-09,Lyon,Vêtement,31.94,DHL,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,False,False,0.0,
ORD-002429,2025-11-21,Toulon,Vêtement,23.82,Colissimo,Express,12.9,2,2025-11-23,2025-11-29,Delivered_Late,6,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-002430,2026-01-09,Montpellier,High-Tech,268.53,La Poste,Standard,5.9,5,2026-01-14,2026-01-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002431,2025-10-08,Saint-Étienne,Chaussure,65.04,UPS,Express,12.9,2,2025-10-10,2025-10-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002432,2025-12-15,Lille,High-Tech,47.86,DHL,Standard,5.9,5,2025-12-20,2025-12-22,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002433,2025-12-10,Montpellier,High-Tech,230.92,Mondial Relay,Premium,18.9,1,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002434,2025-11-08,Lyon,Chaussure,105.24,UPS,Premium,18.9,1,2025-11-09,2025-11-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002435,2025-11-26,Reims,Livre,12.58,Mondial Relay,Express,12.9,2,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002436,2025-11-16,Nantes,Chaussure,50.44,UPS,Standard,5.9,5,2025-11-21,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002437,2025-12-09,Toulouse,High-Tech,248.47,Mondial Relay,Premium,18.9,1,2025-12-10,2025-12-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002438,2026-01-02,Toulouse,Chaussure,115.55,Chronopost,Express,12.9,2,2026-01-04,2026-01-05,Delivered_Late,1,Delayed_Delivery,True,Poor,True,True,False,0.0,
ORD-002439,2025-11-29,Paris,Vêtement,37.05,DHL,Premium,18.9,1,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002440,2025-11-26,Nantes,Cosmétique,62.3,La Poste,Standard,5.9,5,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002441,2025-11-17,Marseille,High-Tech,226.21,Colissimo,Standard,5.9,5,2025-11-22,2025-11-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002442,2025-12-25,Reims,High-Tech,187.9,Colissimo,Standard,5.9,5,2025-12-30,2025-12-31,Delivered_Late,1,Delayed_Delivery,True,Poor,True,True,False,0.0,
ORD-002443,2026-01-06,Rennes,Vêtement,76.08,La Poste,Premium,18.9,1,2026-01-07,2026-01-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002444,2025-10-24,Bordeaux,Chaussure,90.62,Mondial Relay,Premium,18.9,1,2025-10-25,2025-10-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002445,2025-11-26,Toulouse,Livre,24.15,Mondial Relay,Standard,5.9,5,2025-12-01,,Lost,18,Package_Lost,False,,,,False,33.0,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002446,2025-10-25,Lyon,Chaussure,78.9,Colissimo,Standard,5.9,5,2025-10-30,2025-11-06,Delivered_Late,7,Delayed_Delivery,True,Good,True,True,True,2.95,Significant_Delay_Standard
ORD-002447,2025-12-15,Montpellier,Vêtement,25.39,La Poste,Standard,5.9,5,2025-12-20,2025-12-19,Delivered,0,,True,Good,False,True,False,12.7,Invalid_POD_Customer_Claim
ORD-002448,2025-12-26,Paris,High-Tech,394.96,DHL,Standard,5.9,5,2025-12-31,2025-12-30,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002449,2025-10-05,Lille,Chaussure,31.9,Colissimo,Standard,5.9,5,2025-10-10,2025-10-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002450,2025-12-18,Nantes,High-Tech,125.0,Chronopost,Premium,18.9,1,2025-12-19,2025-12-21,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002451,2026-01-06,Rennes,Chaussure,76.59,Colissimo,Premium,18.9,1,2026-01-07,2026-01-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002452,2025-10-05,Paris,Livre,17.96,Chronopost,Standard,5.9,5,2025-10-10,2025-10-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002453,2026-01-14,Le Havre,Chaussure,117.66,DHL,Standard,5.9,5,2026-01-19,2026-01-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002454,2026-01-08,Bordeaux,Livre,35.73,La Poste,Express,12.9,2,2026-01-10,2026-01-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002455,2025-10-28,Lille,High-Tech,112.74,La Poste,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002456,2025-10-03,Le Havre,Livre,18.49,Chronopost,Standard,5.9,5,2025-10-08,2025-10-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002457,2025-10-02,Paris,High-Tech,144.08,Colissimo,Standard,5.9,5,2025-10-07,2025-10-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002458,2025-11-10,Nantes,Livre,15.48,Mondial Relay,Standard,5.9,5,2025-11-15,2025-11-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002459,2025-10-24,Nice,Cosmétique,37.93,DHL,Standard,5.9,5,2025-10-29,2025-10-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002460,2025-10-13,Lyon,Vêtement,29.83,Chronopost,Standard,5.9,5,2025-10-18,2025-10-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002461,2025-10-06,Saint-Étienne,Chaussure,31.08,Mondial Relay,Standard,5.9,5,2025-10-11,2025-10-10,Delivered,0,,True,Poor,True,True,False,15.54,Invalid_POD_Customer_Claim
ORD-002462,2025-11-20,Paris,Cosmétique,44.34,UPS,Standard,5.9,5,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002463,2025-11-28,Toulon,Chaussure,83.89,Mondial Relay,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002464,2025-10-12,Saint-Étienne,Chaussure,40.87,Colissimo,Standard,5.9,5,2025-10-17,2025-10-16,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002465,2026-01-11,Toulon,Cosmétique,48.43,Colissimo,Express,12.9,2,2026-01-13,2026-01-12,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002466,2025-11-29,Paris,Cosmétique,25.53,Chronopost,Express,12.9,2,2025-12-01,2025-12-10,Delivered_Late,9,Delayed_Delivery,True,Good,False,True,False,12.9,Late_Delivery_Premium_Service
ORD-002467,2025-10-29,Nantes,Vêtement,50.77,La Poste,Express,12.9,2,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002468,2025-10-13,Marseille,Cosmétique,36.12,La Poste,Express,12.9,2,2025-10-15,2025-10-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002469,2025-12-06,Reims,Vêtement,68.85,DHL,Premium,18.9,1,2025-12-07,2025-12-06,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002470,2025-10-28,Marseille,Chaussure,61.4,DHL,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002471,2025-11-29,Toulouse,Cosmétique,32.26,La Poste,Premium,18.9,1,2025-11-30,2025-11-29,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002472,2026-01-07,Strasbourg,Livre,15.15,Mondial Relay,Premium,18.9,1,2026-01-08,2026-01-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002473,2025-10-20,Nantes,Livre,23.43,DHL,Premium,18.9,1,2025-10-21,2025-10-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002474,2025-11-09,Nice,Chaussure,74.25,Chronopost,Express,12.9,2,2025-11-11,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002475,2025-10-01,Lille,Cosmétique,25.01,Chronopost,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002476,2025-10-30,Lyon,Cosmétique,32.33,Colissimo,Express,12.9,2,2025-11-01,2025-10-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002477,2025-11-05,Toulouse,Cosmétique,25.11,La Poste,Standard,5.9,5,2025-11-10,2025-11-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002478,2025-12-30,Paris,Cosmétique,24.43,Colissimo,Express,12.9,2,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002479,2025-10-07,Montpellier,Cosmétique,9.05,Mondial Relay,Premium,18.9,1,2025-10-08,2025-10-09,Delivered_Late,1,Delayed_Delivery,True,Good,False,True,False,0.0,
ORD-002480,2025-10-17,Reims,Cosmétique,31.54,La Poste,Express,12.9,2,2025-10-19,2025-10-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002481,2026-01-06,Rennes,Livre,17.44,Colissimo,Standard,5.9,5,2026-01-11,2026-01-19,Delivered_Late,8,Delayed_Delivery,True,Good,True,True,True,2.95,Significant_Delay_Standard
ORD-002482,2025-11-20,Reims,Vêtement,40.17,Colissimo,Standard,5.9,5,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002483,2026-01-15,Le Havre,High-Tech,13.82,UPS,Standard,5.9,5,2026-01-20,2026-01-22,Delivered_Late,2,Delayed_Delivery,True,Good,True,False,False,6.91,Invalid_POD_Customer_Claim
ORD-002484,2026-01-07,Marseille,Cosmétique,28.06,Chronopost,Express,12.9,2,2026-01-09,2026-01-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002485,2025-10-10,Lyon,Chaussure,28.9,UPS,Standard,5.9,5,2025-10-15,2025-10-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002486,2025-12-07,Bordeaux,Vêtement,24.16,Colissimo,Standard,5.9,5,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002487,2025-11-05,Nantes,Livre,15.13,Chronopost,Express,12.9,2,2025-11-07,2025-11-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002488,2025-10-26,Lyon,Vêtement,37.96,Chronopost,Standard,5.9,5,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002489,2025-11-23,Le Havre,Vêtement,29.6,UPS,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002490,2025-10-11,Reims,Livre,7.04,DHL,Standard,5.9,5,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002491,2026-01-08,Toulon,Vêtement,35.88,Mondial Relay,Standard,5.9,5,2026-01-13,2026-01-14,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002492,2025-10-26,Montpellier,Cosmétique,37.72,La Poste,Standard,5.9,5,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,False,False,0.0,
ORD-002493,2025-10-22,Le Havre,Cosmétique,29.31,UPS,Standard,5.9,5,2025-10-27,2025-10-26,Delivered,0,,True,Poor,True,True,False,14.65,Invalid_POD_Customer_Claim
ORD-002494,2026-01-09,Rennes,High-Tech,176.57,UPS,Express,12.9,2,2026-01-11,2026-01-10,Delivered,0,,True,Good,True,False,False,0.0,
ORD-002495,2025-12-21,Toulouse,Livre,28.81,Chronopost,Standard,5.9,5,2025-12-26,2025-12-25,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002496,2026-01-14,Le Havre,Chaussure,53.59,La Poste,Standard,5.9,5,2026-01-19,2026-01-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002497,2026-01-12,Toulon,High-Tech,5.0,Colissimo,Express,12.9,2,2026-01-14,2026-01-16,Delivered_Late,2,Delayed_Delivery,True,Good,False,True,False,0.0,
ORD-002498,2025-11-16,Bordeaux,Cosmétique,32.75,DHL,Standard,5.9,5,2025-11-21,2025-11-23,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002499,2025-10-05,Reims,Vêtement,49.73,La Poste,Standard,5.9,5,2025-10-10,2025-10-12,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002500,2025-11-21,Reims,High-Tech,64.96,Chronopost,Standard,5.9,5,2025-11-26,,Lost,19,Package_Lost,False,,,,False,73.81,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002501,2026-01-02,Bordeaux,Chaussure,75.49,UPS,Premium,18.9,1,2026-01-03,2026-01-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002502,2025-12-31,Rennes,High-Tech,69.68,La Poste,Express,12.9,2,2026-01-02,2026-01-03,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002503,2025-10-31,Bordeaux,Livre,11.53,UPS,Standard,5.9,5,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002504,2025-12-04,Saint-Étienne,Vêtement,44.51,UPS,Premium,18.9,1,2025-12-05,2025-12-04,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-002505,2025-11-17,Rennes,Vêtement,7.28,Chronopost,Standard,5.9,5,2025-11-22,2025-11-25,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002506,2025-11-09,Nantes,High-Tech,118.5,DHL,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002507,2025-11-20,Toulouse,Cosmétique,33.25,Mondial Relay,Express,12.9,2,2025-11-22,2025-11-24,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002508,2025-11-28,Toulouse,High-Tech,99.16,Mondial Relay,Standard,5.9,5,2025-12-03,2025-12-02,Delivered,0,,True,Good,False,True,False,49.58,Invalid_POD_Customer_Claim
ORD-002509,2025-12-25,Strasbourg,Chaussure,81.26,Mondial Relay,Express,12.9,2,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002510,2026-01-13,Lille,High-Tech,281.29,Chronopost,Standard,5.9,5,2026-01-18,2026-01-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002511,2025-11-22,Montpellier,Livre,31.29,Colissimo,Express,12.9,2,2025-11-24,2025-11-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002512,2025-10-04,Grenoble,Vêtement,58.63,DHL,Express,12.9,2,2025-10-06,2025-10-08,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002513,2025-10-22,Reims,Vêtement,52.88,Colissimo,Premium,18.9,1,2025-10-23,2025-10-22,Delivered,0,,True,Good,True,False,False,26.44,Invalid_POD_Customer_Claim
ORD-002514,2025-10-21,Nantes,High-Tech,5.0,Colissimo,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002515,2025-11-03,Lyon,Livre,17.21,Mondial Relay,Express,12.9,2,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002516,2025-10-21,Saint-Étienne,Vêtement,61.9,La Poste,Premium,18.9,1,2025-10-22,,Lost,21,Package_Lost,False,,,,False,99.7,"Late_Delivery_Premium_Service, Package_Lost_Full_Refund"
ORD-002517,2026-01-03,Toulon,Livre,19.51,Colissimo,Standard,5.9,5,2026-01-08,2026-01-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002518,2025-12-27,Toulon,Cosmétique,13.92,Mondial Relay,Standard,5.9,5,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002519,2025-12-22,Nice,High-Tech,145.81,Chronopost,Premium,18.9,1,2025-12-23,2025-12-22,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002520,2025-12-06,Paris,Vêtement,79.08,La Poste,Premium,18.9,1,2025-12-07,2025-12-09,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002521,2025-12-27,Lille,Vêtement,36.51,Colissimo,Express,12.9,2,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002522,2025-10-25,Lille,Chaussure,96.07,Chronopost,Standard,5.9,5,2025-10-30,2025-10-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002523,2025-10-16,Marseille,Chaussure,56.81,Colissimo,Express,12.9,2,2025-10-18,2025-10-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002524,2025-10-26,Reims,Chaussure,96.63,Chronopost,Standard,5.9,5,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002525,2025-11-20,Nantes,Vêtement,34.48,Colissimo,Premium,18.9,1,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002526,2026-01-09,Reims,High-Tech,5.0,Colissimo,Standard,5.9,5,2026-01-14,,Lost,20,Package_Lost,False,,,,False,13.85,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002527,2025-12-24,Nice,Cosmétique,27.63,La Poste,Standard,5.9,5,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002528,2026-01-13,Strasbourg,Chaussure,75.35,UPS,Standard,5.9,5,2026-01-18,,Lost,16,Package_Lost,False,,,,False,84.2,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002529,2025-12-17,Grenoble,High-Tech,170.96,Colissimo,Standard,5.9,5,2025-12-22,2025-12-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002530,2025-10-29,Marseille,Livre,7.45,Colissimo,Standard,5.9,5,2025-11-03,2025-11-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002531,2025-10-12,Lyon,Livre,16.49,Chronopost,Standard,5.9,5,2025-10-17,2025-10-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002532,2026-01-09,Strasbourg,Cosmétique,75.27,Chronopost,Express,12.9,2,2026-01-11,2026-01-10,Delivered,0,,True,Poor,True,True,False,37.63,Invalid_POD_Customer_Claim
ORD-002533,2025-10-13,Montpellier,Chaussure,28.0,Mondial Relay,Express,12.9,2,2025-10-15,2025-10-18,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-002534,2025-12-11,Grenoble,Vêtement,58.21,La Poste,Premium,18.9,1,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002535,2025-12-30,Le Havre,High-Tech,268.15,Mondial Relay,Standard,5.9,5,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002536,2025-11-03,Nice,Cosmétique,17.48,Colissimo,Standard,5.9,5,2025-11-08,2025-11-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002537,2025-12-05,Lille,Chaussure,71.5,Chronopost,Express,12.9,2,2025-12-07,2025-12-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002538,2025-12-25,Nantes,Cosmétique,18.54,La Poste,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002539,2025-11-18,Rennes,Chaussure,47.33,Colissimo,Express,12.9,2,2025-11-20,2025-11-19,Delivered,0,,True,Good,False,True,False,23.66,Invalid_POD_Customer_Claim
ORD-002540,2025-12-21,Marseille,Cosmétique,22.44,La Poste,Standard,5.9,5,2025-12-26,2025-12-27,Delivered_Late,1,Delayed_Delivery,True,Poor,True,True,False,11.22,Invalid_POD_Customer_Claim
ORD-002541,2025-12-27,Paris,Cosmétique,41.63,UPS,Standard,5.9,5,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002542,2025-12-11,Rennes,Chaussure,52.09,Mondial Relay,Express,12.9,2,2025-12-13,2025-12-12,Delivered,0,,True,Good,False,True,False,26.05,Invalid_POD_Customer_Claim
ORD-002543,2025-12-24,Le Havre,High-Tech,180.43,Chronopost,Standard,5.9,5,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002544,2025-11-16,Grenoble,High-Tech,134.73,UPS,Standard,5.9,5,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002545,2025-10-10,Reims,Vêtement,46.35,Colissimo,Premium,18.9,1,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002546,2025-10-10,Rennes,High-Tech,185.61,DHL,Express,12.9,2,2025-10-12,2025-10-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002547,2025-12-25,Strasbourg,Livre,16.5,Chronopost,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002548,2025-11-15,Nice,Vêtement,25.08,Colissimo,Standard,5.9,5,2025-11-20,2025-11-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002549,2025-10-21,Grenoble,Chaussure,49.03,La Poste,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002550,2025-10-20,Montpellier,Cosmétique,52.93,Mondial Relay,Standard,5.9,5,2025-10-25,,Lost,13,Package_Lost,False,,,,False,61.78,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-002551,2025-12-19,Toulon,Chaussure,68.49,UPS,Standard,5.9,5,2025-12-24,2025-12-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002552,2025-11-30,Grenoble,Livre,11.55,Colissimo,Standard,5.9,5,2025-12-05,2025-12-09,Delivered_Late,4,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002553,2026-01-11,Nice,Cosmétique,27.03,DHL,Premium,18.9,1,2026-01-12,2026-01-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002554,2025-10-04,Grenoble,Chaussure,79.52,UPS,Premium,18.9,1,2025-10-05,2025-10-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002555,2025-12-21,Lille,Chaussure,31.93,Colissimo,Premium,18.9,1,2025-12-22,2025-12-21,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002556,2025-10-25,Rennes,Chaussure,85.44,Chronopost,Premium,18.9,1,2025-10-26,2025-10-25,Delivered,0,,True,Poor,True,True,False,42.72,Invalid_POD_Customer_Claim
ORD-002557,2025-10-09,Grenoble,High-Tech,182.69,Mondial Relay,Express,12.9,2,2025-10-11,2025-10-12,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-002558,2025-11-06,Grenoble,High-Tech,125.38,DHL,Express,12.9,2,2025-11-08,2025-11-07,Delivered,0,,True,Good,False,True,False,0.0,
ORD-002559,2025-11-29,Saint-Étienne,Chaussure,73.89,UPS,Standard,5.9,5,2025-12-04,2025-12-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002560,2025-12-15,Saint-Étienne,Vêtement,52.5,UPS,Premium,18.9,1,2025-12-16,2025-12-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002561,2025-11-24,Rennes,High-Tech,258.32,La Poste,Premium,18.9,1,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002562,2025-11-10,Lyon,Cosmétique,45.33,La Poste,Standard,5.9,5,2025-11-15,2025-11-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002563,2025-12-12,Toulon,Livre,18.58,UPS,Express,12.9,2,2025-12-14,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002564,2025-11-15,Montpellier,Livre,8.16,Colissimo,Standard,5.9,5,2025-11-20,2025-11-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002565,2025-12-15,Reims,Cosmétique,24.28,UPS,Express,12.9,2,2025-12-17,2025-12-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002566,2025-11-29,Lille,Livre,17.38,UPS,Express,12.9,2,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-002567,2025-12-18,Rennes,Chaussure,89.87,Mondial Relay,Premium,18.9,1,2025-12-19,2025-12-18,Delivered,0,,True,Good,True,True,True,0.0,
